rxn03918:	['"KEGG:R05646"']
rxn01575:	['"KEGG:R02199"']
rxn00903:	['"KEGG:R01214"']
rxn06077:	['"KEGG:R02025"']
rxn00453:	['"KEGG:R00651"']
rxn02288:	['"KEGG:R03197"']
rxn02212:	['"KEGG:R03083"']
rxn01739:	['"KEGG:R02412"']
rxn06432:	['"KEGG:R03646"']
rxn12879:	['']
rxn09039:	['']
rxn02835:	['"KEGG:R04037"']
rxn02834:	['"KEGG:R04035"']
rxn01514:	['"KEGG:R02095"']
rxn01642:	['"KEGG:R02288"']
rxn05299:	['']
rxn05494:	['']
rxn02085:	['"KEGG:R02914"']
rxn01640:	['"KEGG:R02286"']
rxn00549:	['"KEGG:R00762"']
rxn01106:	['"KEGG:R01518"']
rxn03175:	['"KEGG:R04640"']
rxn02473:	['"KEGG:R03457"']
rxn01997:	['"KEGG:R06513"']
rxn01675:	['"KEGG:R02328"']
rxn02000:	['"KEGG:R06514"']
rxn10131:	['']
rxn00395:	['"KEGG:R00552"']
rxn00114:	['"KEGG:R00150"']
rxn00137:	['"KEGG:R00188"']
rxn00247:	['"KEGG:R00341"']
rxn00646:	['"KEGG:R00894"']
rxn00192:	['"KEGG:R00259"']
rxn00469:	['"KEGG:R00669"']
rxn08968:	['']
rxn09040:	['']
rxn13108:	['']
rxn09042:	['']
rxn10165:	['']
rxn00029:	['"KEGG:R00036"']
rxn02264:	['"KEGG:R03165"']
rxn00060:	['"KEGG:R00084"']
rxn00802:	['"KEGG:R01086"']
rxn10581:	['']
rxn00313:	['"KEGG:R00451"']
rxn01974:	['"KEGG:R02735"']
rxn09167:	['']
rxn09177:	['"KEGG:R04231"']
rxn02341:	['"KEGG:R03269"']
rxn01519:	['"KEGG:R02100"']
rxn00704:	['"KEGG:R00959"']
rxn01329:	['"KEGG:R01818"']
rxn01917:	['"KEGG:R02649"']
rxn01362:	['"KEGG:R01870"']
rxn01509:	['"KEGG:R02090"']
rxn00239:	['"KEGG:R00332"']
rxn00242:	['"KEGG:R00336"']
rxn00966:	['"KEGG:R01302"']
rxn03893:	['"KEGG:R05615"']
rxn05034:	['"KEGG:R07273"']
rxn05638:	['']
rxn05115:	['"KEGG:R07405"']
rxn00347:	['"KEGG:R00490"']
rxn00642:	['"KEGG:R00888"']
rxn05211:	['']
rxn10151:	['']
rxn05217:	['']
rxn05297:	['']
rxn00124:	['"KEGG:R00174"']
rxn01807:	['"KEGG:R02493"']
rxn01396:	['"KEGG:R01909"']
rxn05493:	['']
rxn00555:	['"KEGG:R00768"']
rxn03638:	['"KEGG:R05332"']
rxn00293:	['"KEGG:R00416"']
rxn05064:	['"KEGG:R07316"']
rxn05467:	['']
rxn05319:	['']
rxn10577:	['']
rxn05468:	['']
rxn02250:	['"KEGG:R03139"']
rxn01093:	['"KEGG:R01504"']
rxn05118:	['"KEGG:R07408"']
rxn05488:	['']
rxn01748:	['"KEGG:R02424"']
rxn05495:	['']
rxn09683:	['']
rxn00695:	['"KEGG:R00948"']
rxn01730:	['"KEGG:R02402"']
rxn09680:	['']
rxn02374:	['"KEGG:R03314"']
rxn01996:	['"KEGG:R02765"']
rxn00602:	['"KEGG:R00833"']
rxn10772:	['']
rxn10076:	['']
rxn00420:	['"KEGG:R00582"']
rxn05469:	['']
rxn00738:	['"KEGG:R00997"']
rxn00601:	['"KEGG:R00832"']
rxn02927:	['"KEGG:R04189"']
rxn02944:	['"KEGG:R04217"']
rxn03422:	['"KEGG:R05049"']
rxn05964:	['"KEGG:R01312"']
rxn06079:	['"KEGG:R02027"']
rxn06087:	['"KEGG:R02052"']
rxn05901:	['"KEGG:R00851"']
rxn06140:	['"KEGG:R02241"']
rxn06043:	['"KEGG:R01799"']
rxn04684:	['"KEGG:R06871"']
rxn00538:	['"KEGG:R00748"']
rxn05829:	['"KEGG:R00389"']
rxn05824:	['"KEGG:R00383"']
rxn00182:	['"KEGG:R00243"']
rxn02749:	['"KEGG:R03896"']
rxn02751:	['"KEGG:R03898"']
rxn00735:	['"KEGG:R00994"']
rxn03062:	['"KEGG:R04426"']
rxn01208:	['"KEGG:R01652"']
rxn03436:	['"KEGG:R05069"']
rxn03435:	['"KEGG:R05068"']
rxn02187:	['"KEGG:R03052"']
rxn03068:	['"KEGG:R04440"']
rxn03437:	['"KEGG:R05070"']
rxn00804:	['"KEGG:R01088"']
rxn01573:	['"KEGG:R02196"']
rxn00904:	['"KEGG:R01215"']
